,team_api_id,team_long_name,team_short_name,team_fifa_api_id,id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass
1171,10251,Hibernian,HIB,81,589,2013-09-20,60,Balanced,49.0,Little,46,Mixed,Organised,58,Normal,48,Normal,44,Normal,Organised,47,Medium,46,Press,60,Normal,Cover
1172,10251,Hibernian,HIB,81,590,2014-09-19,55,Balanced,49.0,Normal,44,Mixed,Organised,47,Normal,43,Normal,49,Normal,Organised,43,Medium,41,Press,40,Normal,Cover
1173,8485,Aberdeen,ABE,77,4,2010-02-22,70,Fast,64.0,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover
1174,8485,Aberdeen,ABE,77,5,2011-02-22,47,Balanced,64.0,Little,52,Mixed,Organised,53,Normal,48,Normal,52,Normal,Organised,47,Medium,47,Press,52,Normal,Cover
1175,8485,Aberdeen,ABE,77,6,2012-02-22,58,Balanced,64.0,Little,62,Mixed,Organised,45,Normal,70,Lots,55,Normal,Organised,40,Medium,40,Press,60,Normal,Cover
1176,8485,Aberdeen,ABE,77,7,2013-09-20,62,Balanced,64.0,Little,45,Mixed,Organised,40,Normal,50,Normal,55,Normal,Organised,42,Medium,42,Press,60,Normal,Cover
1177,8485,Aberdeen,ABE,77,8,2014-09-19,58,Balanced,64.0,Normal,62,Mixed,Organised,56,Normal,68,Lots,57,Normal,Organised,41,Medium,42,Press,60,Normal,Cover
1178,8485,Aberdeen,ABE,77,9,2015-09-10,59,Balanced,64.0,Normal,53,Mixed,Organised,51,Normal,72,Lots,63,Normal,Free Form,49,Medium,45,Press,63,Normal,Cover
1179,8066,Inverness Caledonian Thistle,INV,620,614,2011-02-22,36,Balanced,49.0,Little,67,Long,Organised,66,Normal,37,Normal,51,Normal,Organised,37,Medium,57,Press,36,Normal,Cover
1180,8066,Inverness Caledonian Thistle,INV,620,615,2012-02-22,61,Balanced,49.0,Little,59,Mixed,Organised,48,Normal,52,Normal,54,Normal,Organised,40,Medium,40,Press,46,Normal,Cover
1181,8066,Inverness Caledonian Thistle,INV,620,616,2013-09-20,35,Balanced,49.0,Little,54,Mixed,Organised,56,Normal,54,Normal,61,Normal,Organised,47,Medium,46,Press,46,Normal,Cover
1182,8066,Inverness Caledonian Thistle,INV,620,617,2014-09-19,61,Balanced,49.0,Normal,59,Mixed,Organised,50,Normal,57,Normal,55,Normal,Organised,43,Medium,41,Press,46,Normal,Cover
1183,8066,Inverness Caledonian Thistle,INV,620,618,2015-09-10,48,Balanced,47.0,Normal,32,Short,Organised,57,Normal,48,Normal,69,Lots,Free Form,44,Medium,44,Press,51,Normal,Cover
1184,9925,Celtic,CEL,78,289,2010-02-22,70,Fast,52.0,Little,70,Long,Organised,65,Normal,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover
1185,9925,Celtic,CEL,78,290,2011-02-22,54,Balanced,52.0,Little,52,Mixed,Organised,52,Normal,67,Lots,51,Normal,Organised,46,Medium,46,Press,67,Wide,Cover
1186,9925,Celtic,CEL,78,291,2012-02-22,70,Fast,52.0,Little,58,Mixed,Organised,54,Normal,58,Normal,60,Normal,Organised,50,Medium,50,Press,60,Normal,Cover
1187,9925,Celtic,CEL,78,292,2013-09-20,50,Balanced,52.0,Little,53,Mixed,Organised,57,Normal,58,Normal,60,Normal,Free Form,55,Medium,51,Press,60,Normal,Cover
1188,9925,Celtic,CEL,78,293,2014-09-19,70,Fast,52.0,Normal,58,Mixed,Organised,55,Normal,61,Normal,62,Normal,Organised,51,Medium,54,Press,60,Normal,Cover
1189,9925,Celtic,CEL,78,294,2015-09-10,54,Balanced,49.0,Normal,53,Mixed,Organised,51,Normal,51,Normal,62,Normal,Organised,58,Medium,55,Press,56,Normal,Cover
1190,9800,St. Mirren,MIR,100805,1216,2010-02-22,70,Fast,50.0,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover
1191,9800,St. Mirren,MIR,100805,1217,2011-02-22,48,Balanced,50.0,Little,48,Mixed,Organised,52,Normal,48,Normal,48,Normal,Organised,43,Medium,44,Press,51,Normal,Cover
1192,9800,St. Mirren,MIR,100805,1218,2012-02-22,60,Balanced,50.0,Little,75,Long,Organised,62,Normal,45,Normal,60,Normal,Organised,50,Medium,48,Press,40,Normal,Cover
1193,9800,St. Mirren,MIR,100805,1219,2013-09-20,42,Balanced,50.0,Little,43,Mixed,Organised,47,Normal,46,Normal,60,Normal,Organised,53,Medium,49,Press,42,Normal,Cover
1194,9800,St. Mirren,MIR,100805,1220,2014-09-19,58,Balanced,50.0,Normal,70,Long,Organised,62,Normal,56,Normal,61,Normal,Organised,50,Medium,49,Press,41,Normal,Cover
1195,9800,St. Mirren,MIR,100805,1221,2015-09-10,38,Balanced,53.0,Normal,33,Short,Organised,53,Normal,58,Normal,53,Normal,Organised,60,Medium,58,Press,48,Normal,Cover
1196,8429,Hamilton Academical FC,HAM,184,555,2010-02-22,70,Fast,48.0,Little,70,Long,Organised,70,Risky,70,Lots,60,Normal,Organised,60,Medium,65,Press,70,Wide,Cover
1197,8429,Hamilton Academical FC,HAM,184,556,2011-02-22,66,Balanced,48.0,Little,52,Mixed,Organised,52,Normal,53,Normal,34,Normal,Organised,46,Medium,47,Press,52,Normal,Cover
1198,8429,Hamilton Academical FC,HAM,184,557,2015-09-10,48,Balanced,48.0,Normal,47,Mixed,Free Form,73,Risky,53,Normal,71,Lots,Organised,55,Medium,48,Press,52,Normal,Cover
1199,9938,Dundee United,DUU,181,359,2010-02-22,70,Fast,51.0,Little,70,Long,Organised,65,Normal,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover
1200,9938,Dundee United,DUU,181,360,2011-02-22,68,Fast,51.0,Little,53,Mixed,Organised,67,Risky,53,Normal,67,Lots,Organised,57,Medium,57,Press,63,Normal,Cover
1201,9938,Dundee United,DUU,181,361,2012-02-22,60,Balanced,51.0,Little,60,Mixed,Organised,50,Normal,50,Normal,35,Normal,Organised,40,Medium,38,Press,52,Normal,Cover
1202,9938,Dundee United,DUU,181,362,2013-09-20,53,Balanced,51.0,Little,52,Mixed,Organised,55,Normal,53,Normal,42,Normal,Organised,41,Medium,41,Press,52,Normal,Cover
1203,9938,Dundee United,DUU,181,363,2014-09-19,60,Balanced,51.0,Normal,60,Mixed,Organised,52,Normal,55,Normal,38,Normal,Organised,41,Medium,40,Press,52,Normal,Cover
1204,9938,Dundee United,DUU,181,364,2015-09-10,60,Balanced,58.0,Normal,53,Mixed,Organised,55,Normal,49,Normal,45,Normal,Organised,48,Medium,42,Press,53,Normal,Cover
1205,8467,St. Johnstone FC,JOH,100804,1228,2010-02-22,70,Fast,48.0,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover
1206,8467,St. Johnstone FC,JOH,100804,1229,2011-02-22,67,Fast,48.0,Little,48,Mixed,Organised,47,Normal,47,Normal,54,Normal,Organised,33,Deep,47,Press,37,Normal,Cover
1207,8467,St. Johnstone FC,JOH,100804,1230,2012-02-22,57,Balanced,48.0,Little,57,Mixed,Organised,46,Normal,48,Normal,38,Normal,Organised,42,Medium,38,Press,52,Normal,Cover
1208,8467,St. Johnstone FC,JOH,100804,1231,2013-09-20,60,Balanced,48.0,Little,58,Mixed,Organised,48,Normal,49,Normal,38,Normal,Organised,44,Medium,42,Press,56,Normal,Cover
1209,8467,St. Johnstone FC,JOH,100804,1232,2014-09-19,56,Balanced,48.0,Normal,57,Mixed,Organised,47,Normal,49,Normal,40,Normal,Organised,40,Medium,40,Press,52,Normal,Cover
1210,8467,St. Johnstone FC,JOH,100804,1233,2015-09-10,62,Balanced,52.0,Normal,48,Mixed,Organised,47,Normal,49,Normal,40,Normal,Organised,37,Medium,48,Press,55,Normal,Cover
1211,8457,Dunfermline Athletic,DUN,182,365,2012-02-22,55,Balanced,48.0,Little,60,Mixed,Organised,46,Normal,68,Lots,54,Normal,Organised,42,Medium,43,Press,63,Normal,Cover
1212,8284,Dundee FC,DUF,180,357,2013-09-20,50,Balanced,47.0,Little,49,Mixed,Organised,38,Normal,60,Normal,53,Normal,Organised,48,Medium,47,Press,59,Normal,Cover
1213,8284,Dundee FC,DUF,180,358,2015-09-10,47,Balanced,47.0,Normal,48,Mixed,Organised,32,Safe,61,Normal,65,Normal,Organised,50,Medium,44,Press,52,Normal,Cover
1214,8649,Ross County FC,ROS,631,1110,2013-09-20,35,Balanced,50.0,Little,62,Mixed,Organised,50,Normal,36,Normal,50,Normal,Organised,40,Medium,56,Press,47,Normal,Cover
1215,8649,Ross County FC,ROS,631,1111,2014-09-19,34,Balanced,50.0,Normal,34,Mixed,Organised,44,Normal,38,Normal,38,Normal,Organised,39,Medium,51,Press,44,Normal,Cover
1216,8649,Ross County FC,ROS,631,1112,2015-09-10,45,Balanced,48.0,Normal,60,Mixed,Organised,46,Normal,49,Normal,58,Normal,Organised,36,Medium,53,Press,34,Normal,Cover
1217,8426,Partick Thistle F.C.,PAR,1754,974,2014-09-19,48,Balanced,50.0,Normal,37,Mixed,Organised,49,Normal,50,Normal,52,Normal,Organised,47,Medium,44,Press,52,Normal,Cover
1218,8426,Partick Thistle F.C.,PAR,1754,975,2015-09-10,48,Balanced,48.0,Normal,47,Mixed,Organised,47,Normal,53,Normal,60,Normal,Organised,46,Medium,46,Press,49,Normal,Cover
1219,10267,Valencia CF,VAL,461,1308,2010-02-22,30,Slow,45.0,Little,30,Short,Free Form,55,Normal,60,Normal,70,Lots,Organised,55,Medium,60,Press,60,Normal,Offside Trap
1220,10267,Valencia CF,VAL,461,1309,2011-02-22,41,Balanced,45.0,Little,40,Mixed,Organised,56,Normal,55,Normal,64,Normal,Free Form,40,Medium,48,Press,54,Normal,Cover
1221,10267,Valencia CF,VAL,461,1310,2012-02-22,20,Slow,45.0,Little,35,Mixed,Organised,38,Normal,56,Normal,55,Normal,Organised,51,Medium,38,Press,59,Normal,Cover
1222,10267,Valencia CF,VAL,461,1311,2013-09-20,20,Slow,45.0,Little,35,Mixed,Organised,38,Normal,56,Normal,55,Normal,Organised,51,Medium,38,Press,59,Normal,Cover
1223,10267,Valencia CF,VAL,461,1312,2014-09-19,30,Slow,45.0,Normal,35,Mixed,Organised,38,Normal,56,Normal,55,Normal,Organised,51,Medium,38,Press,59,Normal,Cover
1224,10267,Valencia CF,VAL,461,1313,2015-09-10,35,Balanced,46.0,Normal,35,Mixed,Organised,37,Normal,51,Normal,58,Normal,Organised,49,Medium,45,Press,53,Normal,Cover
1225,8661,RCD Mallorca,MAL,453,795,2010-02-22,40,Balanced,53.0,Little,40,Mixed,Organised,50,Normal,40,Normal,50,Normal,Free Form,45,Medium,40,Press,45,Normal,Offside Trap
1226,8661,RCD Mallorca,MAL,453,796,2011-02-22,53,Balanced,53.0,Little,52,Mixed,Organised,55,Normal,52,Normal,53,Normal,Free Form,47,Medium,48,Press,55,Normal,Cover
1227,8661,RCD Mallorca,MAL,453,797,2012-02-22,58,Balanced,53.0,Little,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover
1228,8661,RCD Mallorca,MAL,453,798,2013-09-20,62,Balanced,53.0,Little,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover
1229,8661,RCD Mallorca,MAL,453,799,2014-09-19,62,Balanced,53.0,Normal,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover
1230,8661,RCD Mallorca,MAL,453,800,2015-09-10,62,Balanced,53.0,Normal,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover
1231,8371,CA Osasuna,OSA,479,935,2010-02-22,35,Balanced,53.0,Little,35,Mixed,Organised,45,Normal,65,Normal,55,Normal,Free Form,30,Deep,65,Press,55,Normal,Cover
1232,8371,CA Osasuna,OSA,479,936,2011-02-22,55,Balanced,53.0,Little,54,Mixed,Organised,56,Normal,69,Lots,68,Lots,Free Form,48,Medium,61,Press,68,Wide,Cover
1233,8371,CA Osasuna,OSA,479,937,2012-02-22,34,Balanced,53.0,Little,52,Mixed,Organised,55,Normal,59,Normal,54,Normal,Organised,47,Medium,52,Press,69,Wide,Cover
1234,8371,CA Osasuna,OSA,479,938,2013-09-20,38,Balanced,53.0,Little,52,Mixed,Organised,55,Normal,59,Normal,54,Normal,Organised,47,Medium,52,Press,69,Wide,Cover
1235,8371,CA Osasuna,OSA,479,939,2014-09-19,38,Balanced,53.0,Normal,52,Mixed,Organised,55,Normal,59,Normal,54,Normal,Organised,47,Medium,52,Press,65,Normal,Cover
1236,8371,CA Osasuna,OSA,479,940,2015-09-10,38,Balanced,53.0,Normal,52,Mixed,Organised,55,Normal,59,Normal,54,Normal,Organised,47,Medium,52,Press,69,Wide,Cover
1237,10205,Villarreal CF,VIL,483,1336,2010-02-22,64,Balanced,42.0,Little,30,Short,Free Form,55,Normal,35,Normal,70,Lots,Free Form,65,Medium,30,Contain,70,Wide,Offside Trap
1238,10205,Villarreal CF,VIL,483,1337,2011-02-22,42,Balanced,42.0,Little,41,Mixed,Free Form,53,Normal,38,Normal,70,Lots,Free Form,50,Medium,48,Press,54,Normal,Cover
1239,10205,Villarreal CF,VIL,483,1338,2012-02-22,20,Slow,42.0,Little,26,Short,Organised,43,Normal,57,Normal,58,Normal,Organised,51,Medium,51,Press,56,Normal,Cover
1240,10205,Villarreal CF,VIL,483,1339,2013-09-20,24,Slow,42.0,Little,26,Short,Organised,43,Normal,57,Normal,58,Normal,Organised,51,Medium,51,Press,56,Normal,Cover
1241,10205,Villarreal CF,VIL,483,1340,2014-09-19,35,Balanced,42.0,Normal,35,Mixed,Organised,43,Normal,57,Normal,58,Normal,Organised,51,Medium,51,Press,56,Normal,Cover
1242,10205,Villarreal CF,VIL,483,1341,2015-09-10,48,Balanced,42.0,Normal,36,Mixed,Free Form,36,Normal,52,Normal,55,Normal,Free Form,47,Medium,48,Press,44,Normal,Cover
1243,9783,RC Deportivo de La Coruña,COR,242,345,2010-02-22,30,Slow,55.0,Little,30,Short,Organised,30,Safe,45,Normal,65,Normal,Organised,35,Medium,35,Press,45,Normal,Offside Trap
1244,9783,RC Deportivo de La Coruña,COR,242,346,2011-02-22,56,Balanced,55.0,Little,42,Mixed,Organised,57,Normal,69,Lots,61,Normal,Organised,38,Medium,44,Press,69,Wide,Cover
1245,9783,RC Deportivo de La Coruña,COR,242,347,2012-02-22,56,Balanced,55.0,Little,46,Mixed,Organised,38,Normal,52,Normal,68,Lots,Organised,45,Medium,50,Press,59,Normal,Cover
1246,9783,RC Deportivo de La Coruña,COR,242,348,2013-09-20,56,Balanced,55.0,Little,46,Mixed,Organised,38,Normal,52,Normal,68,Lots,Organised,45,Medium,50,Press,59,Normal,Cover
1247,9783,RC Deportivo de La Coruña,COR,242,349,2014-09-19,56,Balanced,55.0,Normal,46,Mixed,Organised,38,Normal,52,Normal,68,Lots,Organised,45,Medium,50,Press,59,Normal,Cover
1248,9783,RC Deportivo de La Coruña,COR,242,350,2015-09-10,53,Balanced,55.0,Normal,47,Mixed,Organised,38,Normal,52,Normal,55,Normal,Organised,45,Medium,50,Press,59,Normal,Offside Trap
1249,8633,Real Madrid CF,REA,243,1049,2010-02-22,55,Balanced,54.0,Little,30,Short,Free Form,70,Risky,60,Normal,70,Lots,Free Form,65,Medium,40,Press,65,Normal,Offside Trap
1250,8633,Real Madrid CF,REA,243,1050,2011-02-22,54,Balanced,54.0,Little,39,Mixed,Free Form,67,Risky,60,Normal,67,Lots,Free Form,68,High,55,Press,55,Normal,Cover
1251,8633,Real Madrid CF,REA,243,1051,2012-02-22,45,Balanced,54.0,Little,35,Mixed,Free Form,71,Risky,54,Normal,73,Lots,Free Form,49,Medium,60,Press,68,Wide,Cover
1252,8633,Real Madrid CF,REA,243,1052,2013-09-20,50,Balanced,54.0,Little,41,Mixed,Organised,68,Risky,54,Normal,72,Lots,Free Form,39,Medium,49,Press,65,Normal,Cover
1253,8633,Real Madrid CF,REA,243,1053,2014-09-19,50,Balanced,54.0,Normal,41,Mixed,Organised,68,Risky,54,Normal,69,Lots,Free Form,39,Medium,49,Press,65,Normal,Cover
1254,8633,Real Madrid CF,REA,243,1054,2015-09-10,50,Balanced,57.0,Normal,46,Mixed,Free Form,61,Normal,41,Normal,63,Normal,Free Form,52,Medium,60,Press,63,Normal,Cover
1255,8388,CD Numancia,NUM,477,921,2010-02-22,55,Balanced,48.0,Little,40,Mixed,Organised,50,Normal,55,Normal,55,Normal,Organised,30,Deep,55,Press,55,Normal,Offside Trap
1256,8388,CD Numancia,NUM,477,922,2011-02-22,71,Fast,48.0,Little,53,Mixed,Organised,38,Normal,53,Normal,53,Normal,Organised,40,Medium,49,Press,55,Normal,Cover
1257,8388,CD Numancia,NUM,477,923,2012-02-22,44,Balanced,48.0,Little,45,Mixed,Organised,54,Normal,41,Normal,57,Normal,Organised,50,Medium,46,Press,62,Normal,Cover
1258,8388,CD Numancia,NUM,477,924,2013-09-20,44,Balanced,48.0,Little,45,Mixed,Organised,54,Normal,41,Normal,57,Normal,Organised,50,Medium,46,Press,62,Normal,Cover
1259,8388,CD Numancia,NUM,477,925,2014-09-19,44,Balanced,48.0,Normal,45,Mixed,Organised,54,Normal,41,Normal,57,Normal,Organised,50,Medium,46,Press,62,Normal,Cover
1260,8388,CD Numancia,NUM,477,926,2015-09-10,44,Balanced,48.0,Normal,45,Mixed,Organised,54,Normal,41,Normal,57,Normal,Organised,50,Medium,46,Press,62,Normal,Cover
1261,8634,FC Barcelona,BAR,241,119,2010-02-22,42,Balanced,35.0,Little,30,Short,Free Form,65,Normal,40,Normal,70,Lots,Free Form,70,High,30,Contain,70,Wide,Offside Trap
1262,8634,FC Barcelona,BAR,241,120,2011-02-22,43,Balanced,35.0,Little,34,Mixed,Free Form,59,Normal,25,Little,68,Lots,Free Form,67,High,43,Press,68,Wide,Cover
1263,8634,FC Barcelona,BAR,241,121,2012-02-22,24,Slow,35.0,Little,25,Short,Free Form,37,Normal,24,Little,54,Normal,Free Form,66,Medium,63,Press,66,Normal,Cover
1264,8634,FC Barcelona,BAR,241,122,2013-09-20,35,Balanced,35.0,Little,32,Short,Free Form,37,Normal,31,Little,35,Normal,Free Form,61,Medium,63,Press,65,Normal,Cover
1265,8634,FC Barcelona,BAR,241,123,2014-09-19,35,Balanced,35.0,Normal,32,Short,Free Form,37,Normal,31,Little,35,Normal,Free Form,61,Medium,63,Press,65,Normal,Cover
1266,8634,FC Barcelona,BAR,241,124,2015-09-10,36,Balanced,35.0,Normal,51,Mixed,Free Form,36,Normal,49,Normal,56,Normal,Free Form,61,Medium,65,Press,65,Normal,Cover
1267,8696,Racing Santander,SAN,456,1020,2010-02-22,45,Balanced,52.0,Little,55,Mixed,Organised,70,Risky,70,Lots,65,Normal,Free Form,45,Medium,55,Press,50,Normal,Cover
1268,8696,Racing Santander,SAN,456,1021,2011-02-22,53,Balanced,52.0,Little,56,Mixed,Organised,73,Risky,72,Lots,39,Normal,Organised,47,Medium,37,Press,53,Normal,Cover
1269,8696,Racing Santander,SAN,456,1022,2012-02-22,43,Balanced,52.0,Little,44,Mixed,Organised,61,Normal,71,Lots,50,Normal,Organised,50,Medium,50,Press,68,Wide,Cover
1270,8696,Racing Santander,SAN,456,1023,2013-09-20,47,Balanced,52.0,Little,44,Mixed,Organised,61,Normal,71,Lots,50,Normal,Organised,50,Medium,50,Press,68,Wide,Cover
1271,8696,Racing Santander,SAN,456,1024,2015-09-10,48,Balanced,52.0,Normal,47,Mixed,Organised,53,Normal,53,Normal,53,Normal,Organised,51,Medium,47,Press,53,Normal,Cover
1272,8302,Sevilla FC,SEV,481,1157,2010-02-22,30,Slow,53.0,Little,30,Short,Free Form,70,Risky,60,Normal,70,Lots,Free Form,60,Medium,70,Double,65,Normal,Offside Trap
1273,8302,Sevilla FC,SEV,481,1158,2011-02-22,68,Fast,53.0,Little,58,Mixed,Free Form,68,Risky,67,Lots,71,Lots,Free Form,57,Medium,58,Press,68,Wide,Cover
1274,8302,Sevilla FC,SEV,481,1159,2012-02-22,61,Balanced,53.0,Little,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover
1275,8302,Sevilla FC,SEV,481,1160,2013-09-20,65,Balanced,53.0,Little,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover
1276,8302,Sevilla FC,SEV,481,1161,2014-09-19,65,Balanced,53.0,Normal,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover
1277,8302,Sevilla FC,SEV,481,1162,2015-09-10,53,Balanced,53.0,Normal,53,Mixed,Organised,53,Normal,52,Normal,60,Normal,Organised,42,Medium,48,Press,59,Normal,Cover
1278,9869,Real Sporting de Gijón,SPG,459,1199,2010-02-22,70,Fast,48.0,Little,55,Mixed,Organised,65,Normal,50,Normal,70,Lots,Organised,70,High,70,Double,55,Normal,Cover
1279,9869,Real Sporting de Gijón,SPG,459,1200,2011-02-22,68,Fast,48.0,Little,53,Mixed,Organised,67,Risky,51,Normal,65,Normal,Organised,58,Medium,51,Press,55,Normal,Cover
1280,9869,Real Sporting de Gijón,SPG,459,1201,2012-02-22,51,Balanced,48.0,Little,43,Mixed,Organised,68,Risky,61,Normal,44,Normal,Organised,36,Medium,60,Press,39,Normal,Cover
1281,9869,Real Sporting de Gijón,SPG,459,1202,2013-09-20,55,Balanced,48.0,Little,43,Mixed,Organised,68,Risky,61,Normal,44,Normal,Organised,36,Medium,60,Press,39,Normal,Cover
1282,9869,Real Sporting de Gijón,SPG,459,1203,2014-09-19,55,Balanced,48.0,Normal,43,Mixed,Organised,68,Risky,61,Normal,44,Normal,Organised,36,Medium,60,Press,39,Normal,Cover
1283,9869,Real Sporting de Gijón,SPG,459,1204,2015-09-10,55,Balanced,48.0,Normal,50,Mixed,Organised,62,Normal,59,Normal,38,Normal,Organised,45,Medium,54,Press,41,Normal,Cover
1284,8305,Getafe CF,GET,1860,503,2010-02-22,30,Slow,42.0,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Free Form,40,Medium,30,Contain,50,Normal,Offside Trap
1285,8305,Getafe CF,GET,1860,504,2011-02-22,54,Balanced,42.0,Little,45,Mixed,Organised,38,Normal,54,Normal,57,Normal,Organised,59,Medium,39,Press,66,Normal,Cover
1286,8305,Getafe CF,GET,1860,505,2012-02-22,25,Slow,42.0,Little,40,Mixed,Organised,58,Normal,42,Normal,52,Normal,Organised,49,Medium,45,Press,47,Normal,Cover
1287,8305,Getafe CF,GET,1860,506,2013-09-20,29,Slow,42.0,Little,40,Mixed,Organised,58,Normal,42,Normal,52,Normal,Organised,49,Medium,45,Press,47,Normal,Cover
1288,8305,Getafe CF,GET,1860,507,2014-09-19,35,Balanced,42.0,Normal,40,Mixed,Organised,58,Normal,42,Normal,52,Normal,Organised,49,Medium,45,Press,47,Normal,Cover
1289,8305,Getafe CF,GET,1860,508,2015-09-10,34,Balanced,41.0,Normal,38,Mixed,Organised,55,Normal,39,Normal,49,Normal,Organised,43,Medium,42,Press,49,Normal,Cover
1290,8603,Real Betis Balompié,BET,449,1043,2010-02-22,45,Balanced,49.0,Little,45,Mixed,Organised,30,Safe,50,Normal,55,Normal,Free Form,50,Medium,45,Press,55,Normal,Offside Trap
1291,8603,Real Betis Balompié,BET,449,1044,2011-02-22,37,Balanced,49.0,Little,51,Mixed,Organised,68,Risky,66,Normal,72,Lots,Free Form,42,Medium,40,Press,53,Normal,Cover
1292,8603,Real Betis Balompié,BET,449,1045,2012-02-22,55,Balanced,49.0,Little,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover
1293,8603,Real Betis Balompié,BET,449,1046,2013-09-20,59,Balanced,49.0,Little,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover
1294,8603,Real Betis Balompié,BET,449,1047,2014-09-19,59,Balanced,49.0,Normal,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover
1295,8603,Real Betis Balompié,BET,449,1048,2015-09-10,59,Balanced,49.0,Normal,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover
1296,8479,RC Recreativo,HUE,571,1061,2010-02-22,50,Balanced,53.0,Little,40,Mixed,Organised,40,Normal,40,Normal,50,Normal,Organised,35,Medium,55,Press,40,Normal,Cover
1297,8479,RC Recreativo,HUE,571,1062,2011-02-22,45,Balanced,53.0,Little,58,Mixed,Organised,41,Normal,42,Normal,52,Normal,Organised,39,Medium,39,Press,66,Normal,Cover
1298,8479,RC Recreativo,HUE,571,1063,2012-02-22,41,Balanced,53.0,Little,54,Mixed,Organised,67,Risky,50,Normal,23,Little,Organised,40,Medium,49,Press,62,Normal,Cover
1299,8479,RC Recreativo,HUE,571,1064,2013-09-20,41,Balanced,53.0,Little,54,Mixed,Organised,45,Normal,50,Normal,23,Little,Organised,40,Medium,49,Press,62,Normal,Cover
1300,8479,RC Recreativo,HUE,571,1065,2014-09-19,41,Balanced,53.0,Normal,54,Mixed,Organised,45,Normal,50,Normal,35,Normal,Organised,40,Medium,49,Press,62,Normal,Cover
1301,8479,RC Recreativo,HUE,571,1066,2015-09-10,37,Balanced,38.0,Normal,43,Mixed,Organised,30,Safe,42,Normal,37,Normal,Organised,40,Medium,49,Press,54,Normal,Cover
1302,8558,RCD Espanyol,ESP,452,395,2010-02-22,55,Balanced,52.0,Little,40,Mixed,Organised,70,Risky,55,Normal,70,Lots,Organised,70,High,50,Press,60,Normal,Cover
1303,8558,RCD Espanyol,ESP,452,396,2011-02-22,68,Fast,52.0,Little,55,Mixed,Organised,72,Risky,70,Lots,54,Normal,Organised,51,Medium,58,Press,56,Normal,Cover
1304,8558,RCD Espanyol,ESP,452,397,2012-02-22,46,Balanced,52.0,Little,44,Mixed,Organised,52,Normal,60,Normal,40,Normal,Organised,37,Medium,40,Press,45,Normal,Cover
1305,8558,RCD Espanyol,ESP,452,398,2013-09-20,50,Balanced,52.0,Little,44,Mixed,Organised,52,Normal,60,Normal,40,Normal,Free Form,37,Medium,40,Press,45,Normal,Cover
1306,8558,RCD Espanyol,ESP,452,399,2014-09-19,50,Balanced,52.0,Normal,44,Mixed,Organised,52,Normal,60,Normal,40,Normal,Organised,37,Medium,40,Press,45,Normal,Cover
1307,8558,RCD Espanyol,ESP,452,400,2015-09-10,50,Balanced,52.0,Normal,44,Mixed,Organised,52,Normal,60,Normal,40,Normal,Free Form,37,Medium,40,Press,45,Normal,Cover
1308,10281,Real Valladolid,VAL,462,1320,2010-02-22,55,Balanced,44.0,Little,40,Mixed,Organised,45,Normal,30,Little,60,Normal,Organised,30,Deep,65,Press,30,Narrow,Cover
1309,10281,Real Valladolid,VAL,462,1321,2011-02-22,54,Balanced,44.0,Little,55,Mixed,Organised,44,Normal,60,Normal,62,Normal,Organised,43,Medium,52,Press,59,Normal,Cover
